institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.054	0.119	0.046	0.064	0.026	0.157	0.130	0.100	0.305	1.000
1	0.080	0.176	0.058	0.077	0.031	0.170	0.112	0.081	0.216	1.000
2	0.086	0.188	0.060	0.074	0.032	0.156	0.099	0.074	0.232	1.000
3	0.090	0.169	0.048	0.070	0.027	0.141	0.104	0.075	0.277	1.000
4	0.098	0.174	0.049	0.066	0.032	0.122	0.093	0.079	0.286	1.000
5	0.100	0.121	0.032	0.047	0.017	0.090	0.086	0.071	0.436	1.000
6	0.032	0.040	0.008	0.037	0.010	0.088	0.179	0.106	0.499	1.000
