institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.058	0.128	0.048	0.066	0.027	0.159	0.127	0.097	0.291	1.000
1	0.085	0.175	0.052	0.066	0.029	0.142	0.107	0.078	0.267	1.000
2	0.115	0.166	0.054	0.075	0.018	0.103	0.086	0.086	0.298	1.000
