institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.033	0.190	0.021	0.268
1	0.047	0.170	0.053	0.339
2	0.047	0.162	0.062	0.332
3	0.052	0.237	0.049	0.382
4	0.048	0.180	0.041	0.312
5	0.056	0.167	0.033	0.296
6	0.047	0.183	0.018	0.271
