institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.050	0.112	0.044	0.062	0.025	0.157	0.134	0.104	0.312	1.000
1	0.064	0.142	0.052	0.070	0.027	0.160	0.124	0.090	0.272	1.000
2	0.074	0.157	0.058	0.072	0.032	0.170	0.111	0.084	0.241	1.000
3	0.084	0.175	0.056	0.075	0.026	0.147	0.105	0.078	0.254	1.000
4	0.088	0.166	0.047	0.070	0.022	0.126	0.094	0.066	0.320	1.000
5	0.114	0.213	0.079	0.079	0.033	0.129	0.078	0.054	0.221	1.000
6	0.094	0.212	0.055	0.073	0.037	0.162	0.100	0.066	0.201	1.000
7	0.153	0.265	0.047	0.092	0.049	0.169	0.070	0.048	0.107	1.000
