institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.016	0.150	0.011	0.183
1	0.029	0.173	0.025	0.244
2	0.054	0.244	0.041	0.430
3	0.043	0.218	0.051	0.372
4	0.058	0.200	0.050	0.367
5	0.042	0.144	0.061	0.303
6	0.049	0.173	0.043	0.312
