institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658494	1.0091725759858652	0.9979065994684655	1.0035289942648553
1	1.0012414758575083	1.0030157317993533	0.9970595109951055	1.0006071768462943
2	0.9994109811360158	0.9971073684445296	0.9948559115154982	0.9973460402113425
3	0.9947320512192173	0.9897513017019709	0.9916713617833619	0.992327782026073
4	0.9932283432055415	0.9859157875209864	0.9906231545418205	0.9901432806031973
5	0.9900212105440777	0.9807469261309106	0.9878791484088951	0.9864562257529081
6	0.9888978031009678	0.97861112529211	0.9871074409726468	0.9850971905676911
7	0.9879388956497458	0.9767794729552258	0.9864751380808408	0.9839010202807259
8	0.9865910267160216	0.9742087943245162	0.9854421728799305	0.9821823431103147
9	0.9839946044997713	0.9693585544309736	0.9825982913670315	0.9788528808317005
10	0.9832657989084189	0.9675830476413266	0.9818944997393326	0.9777830080101051
11	0.9820602432471751	0.9651186832852133	0.9807863176259719	0.9762058615309381
12	0.9808031980561224	0.9611658444635268	0.9794869255433643	0.9740358249809733
13	0.9797923088175174	0.9586663168216049	0.9787222429237645	0.972586996591766
14	0.978736960340951	0.9558334130772831	0.9777366800566927	0.9709535236025919
15	0.9758679362736409	0.9478907549213585	0.9760917642884541	0.9665992403236114
16	0.9733071514889152	0.9415338208350853	0.9746746224092859	0.9630015865435699
17	0.9716225154459098	0.9370204745026173	0.9737055150389373	0.9604910671934881
18	0.9699490456215345	0.933529344524623	0.9725842257625956	0.9583381301477405
19	0.9683118183598183	0.9287043359264576	0.9709402447221589	0.9556179886899736
20	0.967129332423391	0.9251606476693152	0.9700234325896291	0.9536744984520289
21	0.9663808628551428	0.9231158411549868	0.9695615248749787	0.9525425042230979
22	0.9654788140899443	0.9207250407479138	0.9689943632665974	0.951202046445887
23	0.9641090506354895	0.9169680558599248	0.9678426005462095	0.9490644748002344
24	0.9623703512587796	0.9128937553980662	0.9665962182696042	0.946664571293159
25	0.9611931931852148	0.9096011870344246	0.9655697626772173	0.9448097579424954
26	0.9587379842129592	0.9034205304311788	0.9628358683920628	0.9411160089863628
27	0.9569919388380869	0.898906309872567	0.9620382242228649	0.9386354116994349
28	0.9554943399707606	0.8958830689832386	0.960016545432735	0.9365958470124118
29	0.9544915612483391	0.8934362070826997	0.9594434116958508	0.9351948626398205
30	0.9535055944185641	0.8912108675966871	0.9587571657491158	0.9338654251087655
31	0.9514716468727776	0.887360112449293	0.9578233966260337	0.931492914750278
32	0.9499578184733692	0.8838179402018155	0.9569863662451823	0.9294337997435111
33	0.9473573026829367	0.8797424337437002	0.9555725580888861	0.9266805788855674
34	0.9457577649344576	0.8764471242320325	0.9545096161159874	0.9246486237232059
35	0.944368735962535	0.8734650300234751	0.953530545317189	0.9228290157349748
36	0.942688387209904	0.8701600639427619	0.9524732387325652	0.9207653665377916
37	0.9403030028230958	0.8653460154607454	0.9505570329644277	0.9176998271449184
38	0.936243724079164	0.8575321840278035	0.9477675109294768	0.9126958527316318
39	0.9337011311560083	0.8514269345928422	0.9458883816137515	0.9090584509979519
40	0.9308293574851786	0.8449840563818001	0.9441153944607785	0.9051730468315484
41	0.9280998998813433	0.8386117382482732	0.9426889360719861	0.9014393300124748
42	0.9251040253644185	0.8329380971754267	0.941233445166334	0.8978573742842755
43	0.9223281669382738	0.8267800451073082	0.9394002060837257	0.894111603167195
44	0.9186184278883407	0.8165957339987086	0.9373537605005045	0.8883875799100704
45	0.9142711935571829	0.8076136406912006	0.9309328823426455	0.8821135384886647
46	0.9107687325538419	0.7982644773134365	0.9282791557024552	0.8766684272433063
47	0.906845438780599	0.7863212138414684	0.9243644648203071	0.8698553867658885
48	0.9023161338357332	0.7738531868112716	0.9208251109405436	0.8626216623267717
49	0.8934575590419715	0.7561808542863951	0.9150115695901371	0.851354738157928
50	0.8870957938504384	0.7416381576543986	0.9109983557858077	0.8425105104496831
51	0.8773854631112676	0.7187223228602889	0.9039296836106736	0.8285826351302523
52	0.854755047136289	0.6762643323637756	0.8890160599158918	0.7997463392355959
53	0.8057269361693696	0.5866632753169019	0.8434249171291843	0.7341208430990702
54	0.6266791039451101	0.3522171995968756	0.6356927618193708	0.5190994140881279
55	0.10256687650877623	0.0673419751446948	0.2347765137990227	0.1153047991679768
