institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.042	0.165	0.043	0.294
1	0.047	0.154	0.056	0.319
2	0.065	0.331	0.045	0.532
3	0.068	0.294	0.036	0.474
4	0.051	0.457	0.016	0.576
