institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658494	1.009172575985865	0.9979065994684656	1.0035289942648555
1	0.3163295840576777	0.22599151109881338	0.3295083002314345	0.28666730386664085
2	0.1961197545216233	0.15234197529781837	0.20528750120946943	0.18324184430523194
3	0.1321242794667645	0.1233340281548923	0.14806766072474312	0.13448266332749628
4	0.0830720070222401	0.1043815668807963	0.10878934087566723	0.09957210721755264
5	0.0556097582131618	0.08885402165011502	0.08116577462797013	0.07693906807975234
6	0.03221717342723483	0.07387458027886959	0.05825205882151071	0.05689559041136282
7	0.022039911565634705	0.0615594242684113	0.04744642986390765	0.045669017456432
8	0.015816390684479664	0.053637338546037965	0.034459645773978934	0.03739814153007483
9	0.013448322607257101	0.04776607897338006	0.029642862840234766	0.03280742241961594
10	0.009996033817843957	0.036727805174771117	0.013545466184470407	0.022846101102388668
11	0.008075530634754961	0.028343319469283822	0.011573529529680167	0.01769532636159752
12	0.0051562273923001995	0.016719306674745273	0.008413781710368232	0.010837214808528077
13	0.002182421024858406	0.006759488735081699	0.004156099969334951	0.004453895612767192
14	0.00047946759399769844	0.0019926720881697627	0.0008093263608322515	0.001179198986863727
15	0.0001326728195545634	0.00035671305343511753	0.00028927351566407594	0.0002464602098418978
