institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.182	0.045	0.320
1	0.050	0.163	0.047	0.324
2	0.043	0.206	0.056	0.375
3	0.055	0.137	0.044	0.264
4	0.040	0.091	0.063	0.216
