institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658494	1.009172575985865	0.9979065994684653	1.0035289942648549
1	1.0002901095991683	1.0006426763025278	0.9956944385579075	0.9991320411684456
2	0.9972071977480768	0.9918318577637073	0.9924257387132591	0.9941134182696743
3	0.9956493762433075	0.9868526699288056	0.9906046371870657	0.9913471318827412
4	0.9899052476342766	0.9767752619419738	0.9859556350733546	0.9846733427138257
5	0.9833538119384969	0.967523088693466	0.9819642626071462	0.9780544986299653
6	0.9803884059370047	0.9620213119970991	0.9798892595798468	0.9744735657270673
7	0.97664471199653	0.9548259857307653	0.9762177656448502	0.9696869670207755
8	0.9758565616958914	0.9530970373595165	0.9753944407889684	0.9685940400909585
9	0.9747539866303602	0.9507540621084907	0.9744305079822086	0.9671349803740559
10	0.9738665668991884	0.948765301441121	0.9734820492140476	0.9658853203505374
11	0.9715462679625628	0.9399046972363823	0.9713827756847795	0.9611981792673209
12	0.9702389629704294	0.9362523693162443	0.9704282440050503	0.9591669957055644
13	0.9667948467659486	0.9283336761724876	0.9666927527577652	0.954168931502958
14	0.9652891564418095	0.9240798419392211	0.9657619516398828	0.9518409698296092
15	0.9631793140117565	0.919639705945761	0.9639791731505726	0.9490606969995737
16	0.9612160123132691	0.9138332268510125	0.9616384513454902	0.9457391969075747
17	0.9585386010056887	0.908507302874572	0.9590430725584924	0.9422965620170761
18	0.9570789083813307	0.9052589917271774	0.958090370533635	0.9403658711039112
19	0.956064036140649	0.9027522157816363	0.9574960774309506	0.9389380636848811
20	0.95478708849642	0.9001131560026321	0.9567088039828143	0.9373240662885522
21	0.9531689949867541	0.8968355144201903	0.9554080600322554	0.9352498760903685
22	0.9518460941634121	0.8924326442943136	0.954623747092375	0.9329624991753445
23	0.9492292776859206	0.8867233291415095	0.9522089032653812	0.9294256344742904
24	0.9471114909858783	0.880552969149544	0.9503195107293583	0.925986984965844
25	0.9447436962490626	0.8740542699287226	0.9489061597778464	0.922382380983648
26	0.941927345022134	0.8679262183527818	0.947557167574087	0.9187714519919726
27	0.9394708527074918	0.8625211859099104	0.9462817311965623	0.9155835315036467
28	0.9371022028552358	0.8576007136564019	0.9445637703893993	0.9125225368991813
29	0.9352839509738384	0.8536041144339448	0.9429265121974756	0.9100234526008788
30	0.933773424376532	0.8505104775732413	0.9416046120416083	0.9080425007632991
31	0.9325625319571406	0.8477464663527845	0.9405674632219397	0.9063354784721896
32	0.9313922904481431	0.8445071004814573	0.9395938960714523	0.9044752555743032
33	0.9300225532651003	0.8411292220176647	0.9385589853420052	0.9024751249035805
34	0.92781383122666	0.8363021850155263	0.9374300093616664	0.8996001260374871
35	0.9251306129364444	0.8307847033177367	0.9346545518046298	0.8959746382639757
36	0.922320333871403	0.8252684989903432	0.9328820623692783	0.8924671900972924
37	0.9207773936957543	0.8210818134576343	0.9320850851545521	0.8901309468544577
38	0.9187929327762205	0.8170154127490561	0.9307633116004294	0.8875682267929399
39	0.9164358621131944	0.8116461902681549	0.9295169024701473	0.8843741890717852
40	0.9146961154178692	0.8072755809485264	0.9284726231778953	0.8818218008078804
41	0.9118616697145278	0.8009651306026413	0.926218224891175	0.8778820313051612
42	0.9098296600907636	0.7966523934458862	0.9249723734925046	0.8752111206494241
43	0.9079488061725985	0.7912422809838069	0.923831418858689	0.872172489512146
44	0.9056292220401956	0.7846298457938019	0.9223172697964479	0.868443627386276
45	0.9042633784316784	0.7806940734421934	0.9214116457428152	0.8662219652264876
46	0.9027137301452376	0.7765062720434235	0.9202520031073553	0.8637746080699484
47	0.9014212282168967	0.7729804033022578	0.9195771067328135	0.8617781244788432
48	0.9001541647569201	0.769838753317063	0.9188352861056297	0.8599458171441569
49	0.8984958818470034	0.7658468110765306	0.9179123612847991	0.8575902465448284
50	0.897231669494954	0.7624902763213992	0.9171341705358913	0.8556513257995935
51	0.895496179966532	0.7580885269114448	0.9160998174988877	0.8530829919069817
52	0.8939367055524264	0.7541528351394329	0.9151508141003529	0.8507848547899242
53	0.8926804185774356	0.750958630366569	0.9143384389815636	0.8489184577809354
54	0.8914931293388575	0.7477412133885615	0.9136148036541114	0.8470769010628002
55	0.8900508859707602	0.7433914278569915	0.91266425253457	0.8446534554019287
56	0.8887262882264678	0.7397558112951319	0.9117106667873017	0.842553841361494
57	0.8874801890268885	0.7365144848528806	0.910887423173409	0.8406593498668731
58	0.8861829395797672	0.7329285643272343	0.9100430975524072	0.8386108849159554
59	0.8846813501719969	0.7292511630766987	0.9090695315644507	0.8364275074234141
60	0.8828783701666504	0.7245785728770411	0.90771103091954	0.8336474912559564
61	0.8817522886950411	0.721288816460314	0.9068963522207732	0.8317843048824096
62	0.8797777622684627	0.7168157326013942	0.9054744099295414	0.8290414831397885
63	0.8776495317517338	0.7116613407235575	0.9037907575460554	0.825868619385318
64	0.8754722585396857	0.7072114155593232	0.9023214434133111	0.8230369011946211
65	0.8738293763469871	0.7033234461845508	0.9013096266464299	0.8207070715889455
66	0.8719829266793405	0.6989634374339537	0.9001646862595137	0.8180843920769402
67	0.8695737696254177	0.6939094687065541	0.8984210208785993	0.8148471324510409
68	0.867479233564223	0.6884068707864217	0.8966351120464146	0.8115561092360826
69	0.8645975315557856	0.6819117506112029	0.8942644114382853	0.8074378267355451
70	0.8621919372917864	0.6768264104728783	0.8926447935173787	0.804211432219194
71	0.8595704167928173	0.671012707019651	0.8908848585544712	0.8005668572143813
