institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.054	0.118	0.045	0.062	0.026	0.156	0.129	0.100	0.311	1.000
1	0.077	0.183	0.066	0.083	0.033	0.172	0.117	0.080	0.189	1.000
2	0.088	0.197	0.062	0.084	0.030	0.175	0.109	0.074	0.181	1.000
3	0.124	0.208	0.075	0.085	0.031	0.133	0.075	0.057	0.211	1.000
4	0.094	0.194	0.065	0.077	0.034	0.169	0.099	0.065	0.204	1.000
5	0.138	0.357	0.081	0.092	0.050	0.144	0.059	0.024	0.054	1.000
