institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.175	0.046	0.314
1	0.052	0.224	0.044	0.406
2	0.066	0.297	0.039	0.486
