institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.050	0.107	0.044	0.060	0.023	0.156	0.128	0.104	0.328	1.000
1	0.048	0.108	0.044	0.060	0.027	0.158	0.139	0.105	0.312	1.000
2	0.075	0.162	0.055	0.072	0.029	0.158	0.113	0.088	0.250	1.000
3	0.044	0.093	0.036	0.056	0.023	0.151	0.138	0.111	0.349	1.000
4	0.080	0.171	0.060	0.080	0.030	0.164	0.108	0.075	0.232	1.000
5	0.093	0.208	0.056	0.079	0.026	0.150	0.105	0.071	0.212	1.000
6	0.084	0.141	0.044	0.057	0.014	0.133	0.099	0.081	0.345	1.000
