institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658497	1.009172575985865	0.9979065994684654	1.0035289942648553
1	0.4414991172132905	0.23349658717233235	0.4187821003262793	0.35475386560356487
2	0.33258695914550795	0.19384947923367699	0.30375797684800704	0.27408283262597405
3	0.2631369618372607	0.16208236429682557	0.2296809896794438	0.21911840761345355
4	0.20126931635307227	0.1261026520025377	0.17836635869391476	0.16881447447396228
5	0.15104987188063668	0.09122868487862333	0.12804562333015707	0.12453023908274238
6	0.11519529067017316	0.06528468430346768	0.09603328686861934	0.0936020988337135
7	0.08612927644450837	0.04550545107314992	0.07413822271675193	0.06941257582652209
8	0.06119882236390238	0.03425158085556519	0.05550188721037028	0.050895402898187135
9	0.035095882735787384	0.018035260631890926	0.031929605896911795	0.02894657707149277
10	0.023994128281638095	0.013073911801115135	0.023828519402497375	0.020658618595622926
11	0.01445619862008288	0.008446496752527139	0.015326912283070827	0.013020131043529082
12	0.007665767236852489	0.00492091800961829	0.008179797208889556	0.007163996286299058
13	0.0031978573365294334	0.002428581859456589	0.0026899437570623652	0.0029602809199977885
14	0.001282424325177009	0.0013797282256448557	0.001216598991821481	0.001385156610673103
15	0.00023607175349093322	0.00021415390737530209	6.132673375677962e-05	0.00020946525495987126
16	2.56814632436172e-06	1.8516107902154287e-05	5.763703219171745e-06	1.3248696690698161e-05
