institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.056	0.126	0.048	0.066	0.027	0.160	0.128	0.098	0.292	1.000
1	0.083	0.184	0.055	0.065	0.029	0.157	0.108	0.083	0.235	1.000
2	0.105	0.195	0.058	0.076	0.024	0.131	0.083	0.067	0.260	1.000
3	0.090	0.085	0.023	0.044	0.022	0.118	0.098	0.085	0.434	1.000
4	0.077	0.100	0.023	0.037	0.024	0.081	0.099	0.076	0.482	1.000
5	0.091	0.094	0.018	0.047	0.021	0.071	0.109	0.099	0.450	1.000
6	0.099	0.099	0.039	0.055	0.015	0.080	0.125	0.088	0.400	1.000
7	0.109	0.078	0.019	0.061	0.013	0.058	0.077	0.127	0.460	1.000
