institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.057	0.123	0.047	0.064	0.026	0.157	0.128	0.098	0.300	1.000
1	0.084	0.196	0.065	0.083	0.032	0.174	0.110	0.074	0.182	1.000
2	0.091	0.202	0.063	0.075	0.034	0.158	0.097	0.075	0.205	1.000
3	0.093	0.193	0.053	0.074	0.026	0.149	0.101	0.063	0.247	1.000
4	0.065	0.222	0.064	0.074	0.066	0.180	0.111	0.078	0.140	1.000
