institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.054	0.118	0.045	0.063	0.025	0.156	0.129	0.101	0.310	1.000
1	0.074	0.164	0.058	0.075	0.030	0.169	0.120	0.083	0.226	1.000
2	0.065	0.135	0.045	0.065	0.028	0.143	0.104	0.084	0.332	1.000
3	0.091	0.148	0.041	0.057	0.024	0.103	0.104	0.082	0.350	1.000
