institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.052	0.118	0.046	0.065	0.026	0.162	0.134	0.103	0.294	1.000
1	0.087	0.180	0.062	0.078	0.030	0.165	0.105	0.076	0.217	1.000
2	0.091	0.195	0.057	0.073	0.030	0.147	0.095	0.069	0.242	1.000
3	0.072	0.133	0.043	0.056	0.021	0.119	0.086	0.079	0.392	1.000
4	0.058	0.075	0.020	0.034	0.018	0.079	0.089	0.086	0.540	1.000
5	0.049	0.059	0.020	0.026	0.011	0.064	0.076	0.088	0.607	1.000
6	0.050	0.052	0.016	0.032	0.014	0.077	0.091	0.085	0.583	1.000
7	0.109	0.069	0.022	0.023	0.003	0.049	0.081	0.106	0.539	1.000
