institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.169	0.045	0.306
1	0.059	0.258	0.045	0.429
2	0.075	0.400	0.059	0.630
3	0.054	0.363	0.060	0.627
4	0.066	0.396	0.095	0.655
5	0.085	0.358	0.077	0.657
6	0.102	0.403	0.069	0.741
