institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.173	0.045	0.313
1	0.054	0.284	0.030	0.429
2	0.064	0.380	0.067	0.651
3	0.052	0.220	0.117	0.464
4	0.068	0.270	0.144	0.581
5	0.113	0.345	0.064	0.721
