institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.176	0.045	0.315
1	0.058	0.291	0.065	0.508
2	0.060	0.291	0.116	0.633
3	0.056	0.456	0.031	0.780
