institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.172	0.045	0.312
1	0.067	0.323	0.035	0.490
2	0.059	0.337	0.073	0.612
3	0.052	0.208	0.101	0.420
4	0.057	0.275	0.125	0.539
5	0.097	0.362	0.078	0.693
