institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.054	0.119	0.046	0.063	0.026	0.157	0.130	0.100	0.304	1.000
1	0.084	0.183	0.059	0.079	0.031	0.166	0.106	0.076	0.217	1.000
2	0.098	0.176	0.056	0.068	0.029	0.140	0.098	0.069	0.267	1.000
3	0.111	0.283	0.066	0.106	0.028	0.149	0.089	0.049	0.119	1.000
4	0.109	0.069	0.022	0.023	0.003	0.049	0.081	0.106	0.539	1.000
