institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658494	1.0091725759858654	0.9979065994684653	1.0035289942648553
1	0.4302982071119816	0.24779448430229395	0.4513113098182049	0.3614054147811064
2	0.23064413122977884	0.1342568751973177	0.20851539302092476	0.18591193898737124
3	0.1170015622962743	0.07933168258911383	0.09079589308278481	0.09511682018246037
4	0.04280999897889227	0.02995637870229629	0.03479495946085261	0.03502588050128567
5	0.014087274164314847	0.0075196179961748546	0.012455580186440258	0.010496581371538773
6	0.0069365758084858255	0.00355941568263723	0.008276647000749399	0.005437952286319797
7	0.0006437684131335336	0.001043844744685863	0.0017933000869698001	0.0009732271458142894
8	0.000124462113230804	0.0003346371969526772	0.0002713712814888059	0.0002312075574124249
9	7.060637588882966e-05	0.00018983704439125103	0.0001539467891783301	0.0001311622250598226
