institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.057	0.126	0.048	0.066	0.027	0.160	0.129	0.098	0.290	1.000
1	0.096	0.185	0.057	0.070	0.025	0.135	0.088	0.067	0.277	1.000
2	0.074	0.105	0.040	0.043	0.020	0.091	0.089	0.086	0.453	1.000
3	0.109	0.069	0.022	0.023	0.003	0.049	0.081	0.106	0.539	1.000
