institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.188	0.042	0.322
1	0.047	0.153	0.049	0.298
2	0.045	0.129	0.050	0.279
3	0.048	0.197	0.063	0.381
4	0.052	0.197	0.044	0.361
5	0.059	0.265	0.052	0.483
6	0.063	0.304	0.055	0.497
7	0.067	0.291	0.078	0.523
8	0.102	0.390	0.058	0.735
9	0.070	0.503	0.042	0.749
10	0.117	0.350	0.062	0.740
