institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.058	0.127	0.047	0.066	0.027	0.159	0.128	0.098	0.291	1.000
1	0.098	0.181	0.062	0.067	0.026	0.132	0.089	0.066	0.280	1.000
2	0.043	0.059	0.036	0.030	0.004	0.048	0.102	0.046	0.631	1.000
