institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.046	0.188	0.044	0.331
1	0.036	0.100	0.057	0.248
2	0.031	0.027	0.062	0.131
3	0.038	0.017	0.078	0.146
