institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658497	1.0091725759858652	0.9979065994684656	1.0035289942648553
1	0.9782146336547247	0.9393287185278231	0.9728257768326062	0.9637088735135262
2	0.9487409875670229	0.8795014543239522	0.9554598619330034	0.9269793778080405
3	0.9341116791809024	0.8504159310809979	0.9440600944483902	0.907953713888689
4	0.8960969710502859	0.7726104933673784	0.9209489764008066	0.8595623005379193
5	0.861610547084468	0.711352846870677	0.8906937622864518	0.8163175061898209
6	0.8135969483690354	0.6391910545317632	0.8467836273486632	0.7597087316016435
7	0.7572434047601104	0.5269643068553143	0.7998906236152333	0.6827717564516325
8	0.7167713999311363	0.4600118123551435	0.7576311710862355	0.6311330378527237
9	0.6924936190629767	0.41620630499167693	0.7294060397780658	0.5974811552171005
10	0.6760020253918274	0.38627720848388875	0.7062840964046592	0.573372305686726
11	0.6552991193905501	0.3534853587807319	0.6812387413157456	0.5455235377215554
12	0.6258577981961737	0.3163624350119481	0.6527218868249439	0.5113591289464819
13	0.6062005746446811	0.2979481719508517	0.62885347956021	0.4894095544242858
14	0.5752685841319396	0.2768558140117022	0.583600277874758	0.45691367975167135
15	0.5316314011137844	0.2527228682258781	0.5117261729362754	0.4135428172176644
16	0.4981779733715324	0.23789957131396663	0.4649385869615317	0.3830418724354534
17	0.4622162143830125	0.22208276018999817	0.4161580943311382	0.35143302172263813
18	0.42489556275293994	0.20947996204336872	0.3640090723111466	0.3212964469762838
19	0.3862738864839353	0.19801774289036927	0.318535335152942	0.2919218296446816
20	0.35145935004402035	0.18736178738300055	0.27770145608343644	0.2662533311305678
21	0.31481496854353114	0.17782325770229943	0.2310238753117238	0.23976522339241743
22	0.27121862319438167	0.1679404527559274	0.1918950628207901	0.21228663239068882
23	0.21793348311800562	0.1559796528337017	0.1593331336954675	0.18115468069686944
24	0.17032922433966638	0.13524056723075792	0.11890370538185353	0.1461110007670016
25	0.12937769263232632	0.11147978162636059	0.08959443784996231	0.11469968096359674
26	0.07969134600287457	0.07938439261727577	0.06833449633785116	0.07733268472098015
27	0.040738142016440645	0.05243329440502761	0.03957648592951841	0.045316844838672724
28	0.018300515045264122	0.026076281526596124	0.022267866910510303	0.0222720800719931
29	0.005027752499166816	0.009584485744089067	0.011779489689129874	0.008218454157212732
30	0.001993369024137285	0.002699708912065668	0.006635737396774662	0.0030898381683493654
31	0.00035187968069779293	0.0002638899139586313	0.0010880838861714803	0.0004227193469024201
32	7.818447995710407e-06	1.9583533745430983e-05	1.1461908634209212e-05	1.348496249249452e-05
