institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.167	0.046	0.305
1	0.057	0.234	0.047	0.414
2	0.071	0.441	0.028	0.650
3	0.073	0.563	0.017	0.745
4	0.058	0.454	0.023	0.598
