institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.187	0.043	0.325
1	0.043	0.135	0.057	0.287
2	0.045	0.137	0.045	0.268
3	0.053	0.188	0.045	0.355
4	0.057	0.266	0.040	0.419
5	0.065	0.368	0.041	0.556
6	0.071	0.199	0.038	0.349
7	0.053	0.197	0.045	0.331
8	0.037	0.223	0.041	0.326
9	0.061	0.383	0.066	0.553
10	0.061	0.383	0.066	0.553
