institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658499	1.0091725759858652	0.9979065994684656	1.0035289942648555
1	0.4869664877676629	0.29631769347507236	0.5201476651977752	0.4186670811286743
2	0.3912547596958128	0.2208941153607863	0.3904822480023144	0.32464115496879575
3	0.3235506595841062	0.19099898404124785	0.3038866548504544	0.2685086431068904
4	0.261537555047678	0.17497230480671347	0.24830973903745554	0.2270256311108518
5	0.2111408009107315	0.14808348861653498	0.18477640679083543	0.18241156742555054
6	0.17475092496816824	0.12841587287769443	0.1424526702491009	0.15203195267604686
7	0.1335453152806522	0.10751167749790373	0.1080659284517175	0.12063916226133724
8	0.08686466755679402	0.07769371727161742	0.06847321965967951	0.08232196568444845
9	0.0559363671686326	0.05162908272329769	0.04598224732176165	0.054397683125576655
10	0.034662236869004076	0.032948150772285585	0.033522500720436735	0.03517758227447167
11	0.021811624953752027	0.020593750017552554	0.023252768381748303	0.022718714203183315
12	0.008573480503201732	0.009447077315394785	0.009572662759950957	0.009547139082575297
13	0.0038288304752061115	0.004534496733358038	0.005153953551269656	0.004403559879956634
14	0.001583430940907492	0.002013773240013542	0.0023668598974552037	0.0019026493632798252
15	0.0006839246200803437	0.0008109210587331627	0.0006912381122896218	0.0007307938069486407
16	7.443654961293118e-05	0.00020013510671402628	0.0001622979180869861	0.00013827736305826362
17	4.27447257518309e-05	0.0001149263405449187	9.319857025608518e-05	7.940491589611554e-05
