institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.058	0.127	0.051	0.072	0.030	0.172	0.132	0.094	0.263	1.000
1	0.060	0.130	0.048	0.065	0.026	0.157	0.125	0.096	0.292	1.000
