institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.009	0.131	0.009	0.153
1	0.026	0.164	0.016	0.221
2	0.024	0.146	0.018	0.198
3	0.015	0.163	0.010	0.193
4	0.030	0.227	0.020	0.298
5	0.053	0.267	0.037	0.411
6	0.048	0.162	0.053	0.322
