institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.021	0.167	0.014	0.212
1	0.035	0.234	0.017	0.306
2	0.048	0.271	0.029	0.384
3	0.044	0.215	0.035	0.323
4	0.063	0.191	0.059	0.363
5	0.056	0.207	0.055	0.413
6	0.043	0.147	0.061	0.317
7	0.049	0.159	0.039	0.281
