institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.176	0.045	0.317
1	0.063	0.339	0.047	0.566
2	0.049	0.303	0.028	0.415
3	0.028	0.380	0.018	0.452
