institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.046	0.208	0.039	0.349
1	0.041	0.196	0.040	0.324
2	0.044	0.136	0.074	0.314
3	0.040	0.102	0.066	0.253
4	0.041	0.102	0.053	0.239
5	0.047	0.179	0.053	0.335
6	0.048	0.026	0.024	0.111
