institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.055	0.139	0.051	0.072	0.034	0.172	0.131	0.100	0.246	1.000
1	0.062	0.118	0.047	0.070	0.027	0.165	0.133	0.098	0.280	1.000
2	0.051	0.139	0.058	0.073	0.030	0.178	0.136	0.087	0.248	1.000
3	0.047	0.117	0.048	0.071	0.030	0.166	0.131	0.090	0.300	1.000
4	0.047	0.126	0.055	0.061	0.027	0.164	0.135	0.094	0.291	1.000
5	0.041	0.087	0.036	0.051	0.018	0.137	0.115	0.104	0.412	1.000
6	0.039	0.087	0.034	0.049	0.020	0.143	0.139	0.112	0.377	1.000
7	0.067	0.145	0.053	0.071	0.029	0.162	0.121	0.091	0.262	1.000
