institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.166	0.044	0.301
1	0.055	0.237	0.047	0.418
2	0.072	0.355	0.065	0.575
3	0.059	0.372	0.062	0.632
4	0.068	0.411	0.083	0.672
5	0.075	0.328	0.118	0.630
6	0.101	0.419	0.049	0.724
