institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658497	1.009172575985865	0.9979065994684655	1.0035289942648553
1	0.9832675458831706	0.9696794637129587	0.9828433619250889	0.9789985390441327
2	0.9661998349906769	0.9298535336444753	0.965353944260108	0.9542704479631974
3	0.9593081445768412	0.91081048429643	0.9596111914332861	0.9435325571655908
4	0.9498788589839577	0.8917150815257522	0.9524661951487878	0.9315467372898041
5	0.9382158423509088	0.8664335993542847	0.940026081686185	0.9153511543604054
6	0.9278965676116091	0.8418043030910175	0.9329670912299239	0.9008353224654564
7	0.921759584039461	0.8259322241460312	0.9290420420045373	0.8917328443180166
8	0.9141049476419263	0.8067714456972225	0.9242049743340053	0.8806153050507197
9	0.905844618488298	0.7865435543637808	0.9191888700090978	0.8687443944135513
10	0.8910298215100079	0.7517576055209783	0.9123325761323389	0.8483450674195958
11	0.8798135907475104	0.7228267941339807	0.9058512582425589	0.8314427189233027
12	0.8708934572378046	0.7020065859205777	0.9008720403800252	0.8188352028880652
13	0.8645006088959066	0.6871110249814621	0.8962028786968788	0.8095056872689141
14	0.8563704176157114	0.6664292567296652	0.8906263081418377	0.7972220327622284
15	0.8496817636968723	0.6541544120235521	0.8860814705163067	0.7889222606608042
16	0.8369281616348478	0.622241460137606	0.876660223251206	0.7694864647906534
17	0.8270919749069049	0.602874536406587	0.868201324911489	0.75652588328968
18	0.8136152862191888	0.5853912165482809	0.8565657185619981	0.7420553259030562
19	0.8038237608382656	0.5704010828250388	0.8457616534935017	0.7302345496304277
20	0.7924744463684021	0.5511595067930352	0.8361691279906696	0.7159077513132637
21	0.7827568181745306	0.5345630852122814	0.825127737486389	0.703270274981012
22	0.7555800963898414	0.4915979499303491	0.798680518121943	0.6679230758840354
23	0.7378301556067337	0.462994004143528	0.7760437213084497	0.6417080425576129
24	0.707920357669598	0.42665559769712014	0.72065273625384	0.6010276687640983
25	0.681864620933138	0.386569196370266	0.6870399561905849	0.5658721417630508
26	0.6187498708307854	0.310572870988104	0.6282247048614862	0.495236582109986
27	0.5520383331403266	0.2655823215548829	0.5485047826270149	0.43151747280748615
28	0.44771985536901465	0.2147469346201758	0.41871482370956803	0.34285280291664694
29	0.3273811780029238	0.1735683802778286	0.24365026969774012	0.2449176667572998
