institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.055	0.118	0.046	0.063	0.026	0.157	0.130	0.101	0.304	1.000
1	0.080	0.182	0.056	0.079	0.030	0.158	0.105	0.075	0.235	1.000
2	0.084	0.204	0.063	0.078	0.032	0.162	0.100	0.067	0.210	1.000
3	0.097	0.229	0.079	0.084	0.032	0.172	0.086	0.060	0.159	1.000
4	0.102	0.293	0.088	0.097	0.019	0.202	0.074	0.054	0.071	1.000
