institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.043	0.176	0.043	0.310
1	0.046	0.139	0.049	0.295
2	0.049	0.190	0.044	0.329
3	0.044	0.150	0.056	0.294
4	0.046	0.132	0.047	0.268
5	0.054	0.214	0.046	0.369
6	0.039	0.117	0.072	0.266
7	0.070	0.391	0.045	0.613
8	0.085	0.400	0.041	0.615
