institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.181	0.043	0.315
1	0.049	0.166	0.054	0.323
2	0.051	0.203	0.049	0.390
3	0.057	0.238	0.053	0.416
4	0.054	0.133	0.042	0.280
5	0.045	0.112	0.066	0.262
6	0.061	0.327	0.041	0.468
