institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.183	0.044	0.323
1	0.047	0.143	0.068	0.316
2	0.033	0.208	0.031	0.339
