institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.056	0.122	0.046	0.064	0.026	0.156	0.128	0.099	0.304	1.000
1	0.091	0.215	0.068	0.086	0.034	0.180	0.103	0.068	0.155	1.000
2	0.117	0.251	0.090	0.107	0.039	0.160	0.096	0.048	0.091	1.000
3	0.077	0.260	0.103	0.118	0.045	0.193	0.089	0.050	0.065	1.000
