institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.183	0.044	0.323
1	0.048	0.158	0.056	0.316
2	0.056	0.218	0.050	0.400
3	0.036	0.088	0.028	0.162
4	0.061	0.383	0.066	0.553
