institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.171	0.047	0.309
1	0.054	0.215	0.038	0.381
2	0.055	0.277	0.042	0.437
3	0.071	0.287	0.042	0.489
4	0.070	0.581	0.011	0.749
