institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658494	1.009172575985865	0.9979065994684654	1.0035289942648555
1	0.33183637781493824	0.22879276405487367	0.3118049400983568	0.28930829973411387
2	0.15145089407921605	0.11533838440259228	0.1678754977785544	0.14298075003837132
3	0.06915861827883822	0.059083015925762955	0.09124524914795785	0.07113587688314363
4	0.020207203376614316	0.03145265199035401	0.0369538001586363	0.029502877244038096
5	0.004579320098767158	0.015773513487776766	0.01668349784326888	0.011834233394549403
6	0.0025587817047870083	0.007575608879974441	0.010506467933151064	0.006409537846826134
7	0.0011613398397338286	0.0030835263990578858	0.005369171105277247	0.0029192273272992324
8	0.0004145228986963119	0.0008793936633080753	0.0025878449174927894	0.0010642233849983132
9	3.918540033805251e-05	8.511144750933546e-05	8.571003278756112e-05	7.475090345995552e-05
