institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658494	1.0091725759858647	0.9979065994684654	1.0035289942648555
1	0.9850207133117154	0.9581724270331314	0.977848137045745	0.974275901744786
2	0.9554640929511925	0.8993144678325776	0.9589165961794637	0.9377197809382309
3	0.9502570432442093	0.8839478996326313	0.9557421711139636	0.9293101367807752
4	0.9416459762271082	0.8655752364936304	0.9484303437870889	0.917617356255605
5	0.9322944474660467	0.8459949795678219	0.9413255128918567	0.9054076812034471
6	0.9228270229364176	0.8282713583742424	0.9340365241167314	0.893680225519568
7	0.9129260993146887	0.8100257582851633	0.9213768865645264	0.8805731556956051
8	0.8994650408120916	0.7854860575935292	0.912274576942064	0.8643051152731958
9	0.8900287763257327	0.765047294471515	0.9057079667406926	0.8515822604381299
10	0.8771295258040527	0.7378157800814862	0.8969844694279931	0.8346058578386739
11	0.8634805197364323	0.7139616450253755	0.8881052321603746	0.8184267780832538
12	0.841265050665715	0.6603381290678516	0.8709802549494702	0.7849734964449434
13	0.8266193634584148	0.6304636936691772	0.8614066240684987	0.7651713463980067
14	0.8129749214406136	0.6097371315096635	0.8498883488323511	0.749375843406582
15	0.8002322826172809	0.593664606251281	0.8394774591915696	0.7359749603371383
16	0.7903279354856171	0.5811487905853814	0.8306986859919153	0.7251163287415289
17	0.7804510070651208	0.5661219844631117	0.8209681638427768	0.7128908843630201
18	0.7690888457267758	0.5503693257432293	0.809775054975995	0.6994654606490809
19	0.7553564077068452	0.5286177064422579	0.7961938191901379	0.6823531697517314
20	0.7447842974651727	0.5094455961903656	0.7849131729755048	0.6679373153467199
21	0.735552342163971	0.48879327883119017	0.7755132915775106	0.6538137824968218
22	0.7266242204957442	0.473742356823426	0.7646306732131675	0.6418891071357857
23	0.7176908722545646	0.45574560242998124	0.7534097646451215	0.6287891563919942
24	0.7037740901113684	0.4357655435370223	0.739161500460575	0.6121379927584379
25	0.6882604799484958	0.4156403840879937	0.7277520038041475	0.5955117890753754
26	0.6736097270254741	0.40034313378669734	0.7151962249379128	0.5809902034623077
27	0.6609521586700323	0.3871134961892454	0.7013267367328299	0.5677850594637684
28	0.6505713726962269	0.37570206400705924	0.6920768765669587	0.5570260349409074
29	0.6391857637399448	0.36478162359274874	0.6803134499081646	0.5456892814329399
30	0.6260046100815247	0.3548874844864362	0.66853508503068	0.5341652432773117
31	0.6142811894441712	0.34465650300333867	0.6533732322869014	0.5218456854060141
32	0.6014392887643369	0.3360460439595298	0.6376317269537671	0.509806658727388
33	0.5857554855612546	0.3210358531447768	0.6214096555095548	0.4932247661606065
34	0.5729982358974782	0.31200513048159106	0.6081484367708725	0.4814804186484417
35	0.5578638843102103	0.2988981842703596	0.589075370417605	0.4652564850172165
36	0.5396280146377957	0.2860033318592068	0.568387417619135	0.44746539830668186
37	0.5237064330536222	0.27677880709526304	0.5484662865168164	0.43259189343534465
38	0.5103624043969369	0.26821875741298756	0.5276440597442872	0.41911099130312146
39	0.4945586939145896	0.26069097750965187	0.505639673560767	0.40474780355350937
40	0.4845602936063844	0.2545420976016217	0.49075769075464515	0.39479910432727294
41	0.46801090020549607	0.24827393918067506	0.46894930004250973	0.3811886637809786
42	0.4462805142336851	0.24180331505790728	0.44849875091851005	0.36557467340782124
43	0.43528129327437226	0.23717993646281657	0.4307418477658142	0.35537788314557484
44	0.4235141929216468	0.23172351865021665	0.4103410699044217	0.344289490292211
45	0.41070147084613096	0.2256898412527881	0.39049730933348137	0.33229300324906097
46	0.39462691745364564	0.2200363347474142	0.36584797811730196	0.31864725644255176
47	0.3821141281005942	0.21553412891649265	0.3455299038065196	0.30776001062589897
48	0.36937259445867765	0.21116388601101363	0.32918133365632535	0.29740070359631954
49	0.3588443314932701	0.20701262261031886	0.3138788512713471	0.2883085900539255
50	0.35073097813878684	0.2042243871753922	0.30073277310732655	0.2814030340137291
51	0.3338565987623109	0.1995264992730129	0.2816320225082653	0.2689705780289268
52	0.3127803938406681	0.19414814285244306	0.2650006629396008	0.25527916715253673
53	0.2976044347369284	0.18909069067894624	0.24683387849943578	0.24382418349105192
54	0.2830634433775913	0.1833806806251211	0.2309976697324715	0.23248872937555706
55	0.2667372690481168	0.17864749452236098	0.21554056730052973	0.22108904459210463
56	0.25220548711036406	0.170829152683557	0.20011877792720917	0.20876735332124866
57	0.2412422970707475	0.16662187735645648	0.18782255431193523	0.20043227813019085
58	0.2206766003040901	0.15983996295871228	0.1750558069895201	0.18697130948005072
59	0.20094426649754574	0.15294167821239094	0.15649710253344465	0.1730601453071919
60	0.17953283143848267	0.14766172011794565	0.13847898730786362	0.15923808252289864
61	0.1553523997086902	0.13595388387083265	0.11727413848610348	0.1402009879451889
62	0.14047153825040637	0.12895547518413247	0.10570773743200591	0.12937238217243535
63	0.12315578632627942	0.11466097202281118	0.08382670931168827	0.11207787327699324
64	0.10415439690541776	0.10474392215926183	0.07091049468017889	0.09786909542551063
65	0.0812260539871532	0.0909318058164861	0.05864982571040856	0.08093107003035903
66	0.06582237377650282	0.07984006971132274	0.04852512698059642	0.0684406380251845
67	0.05053882058846731	0.06555925008809306	0.04000383275184204	0.054852488251482576
68	0.037757712692733585	0.05195466113775007	0.03213935951997325	0.04273788271957374
69	0.023909057663568822	0.038399437426187226	0.022622785417088693	0.029624785609947076
70	0.015932766888841637	0.028532130883517772	0.017322168545870924	0.021428526302925088
71	0.009709274545377043	0.017808644407654905	0.013128774039418187	0.013700003853387654
