institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.024	0.169	0.021	0.230
1	0.048	0.239	0.041	0.379
2	0.057	0.241	0.046	0.407
3	0.059	0.164	0.068	0.362
4	0.050	0.138	0.048	0.303
5	0.043	0.103	0.072	0.306
6	0.034	0.051	0.060	0.173
7	0.037	0.100	0.058	0.241
8	0.062	0.278	0.032	0.439
9	0.031	0.035	0.053	0.140
