institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.055	0.121	0.046	0.063	0.026	0.157	0.129	0.099	0.304	1.000
1	0.088	0.203	0.068	0.087	0.032	0.168	0.106	0.073	0.175	1.000
2	0.098	0.204	0.066	0.082	0.026	0.147	0.115	0.077	0.185	1.000
3	0.113	0.212	0.082	0.083	0.036	0.148	0.079	0.051	0.195	1.000
4	0.103	0.210	0.062	0.073	0.033	0.174	0.087	0.060	0.198	1.000
5	0.094	0.177	0.049	0.077	0.038	0.139	0.105	0.084	0.237	1.000
6	0.032	0.120	0.027	0.039	0.035	0.086	0.071	0.086	0.505	1.000
