institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.046	0.186	0.045	0.331
1	0.041	0.111	0.044	0.237
2	0.034	0.030	0.054	0.139
3	0.034	0.046	0.077	0.174
