institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.056	0.125	0.048	0.066	0.027	0.161	0.130	0.099	0.289	1.000
1	0.089	0.190	0.057	0.069	0.028	0.143	0.091	0.070	0.262	1.000
2	0.097	0.163	0.049	0.065	0.021	0.118	0.088	0.070	0.328	1.000
3	0.089	0.120	0.039	0.048	0.019	0.088	0.085	0.086	0.426	1.000
4	0.067	0.065	0.013	0.025	0.030	0.075	0.090	0.124	0.510	1.000
