institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.177	0.045	0.316
1	0.037	0.102	0.052	0.237
2	0.043	0.149	0.049	0.281
3	0.052	0.235	0.038	0.391
4	0.069	0.309	0.038	0.499
5	0.079	0.402	0.037	0.604
6	0.087	0.432	0.050	0.678
