institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.045	0.188	0.043	0.325
1	0.046	0.142	0.050	0.292
2	0.053	0.250	0.060	0.430
3	0.056	0.267	0.064	0.452
