institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.054	0.127	0.053	0.072	0.026	0.167	0.135	0.098	0.268	1.000
1	0.038	0.082	0.038	0.057	0.024	0.151	0.129	0.113	0.368	1.000
2	0.045	0.103	0.039	0.059	0.025	0.158	0.136	0.106	0.329	1.000
3	0.073	0.158	0.056	0.073	0.029	0.157	0.116	0.090	0.248	1.000
4	0.084	0.178	0.061	0.080	0.030	0.158	0.111	0.076	0.222	1.000
5	0.063	0.131	0.050	0.063	0.025	0.150	0.121	0.087	0.310	1.000
6	0.073	0.161	0.054	0.071	0.030	0.166	0.128	0.089	0.229	1.000
7	0.048	0.143	0.072	0.069	0.031	0.213	0.146	0.122	0.156	1.000
