institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.169	0.046	0.308
1	0.066	0.384	0.044	0.615
2	0.079	0.571	0.024	0.779
3	0.028	0.380	0.018	0.452
