institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.011	0.142	0.010	0.166
1	0.015	0.182	0.012	0.214
2	0.023	0.196	0.012	0.245
3	0.027	0.203	0.013	0.257
4	0.017	0.157	0.008	0.187
5	0.035	0.229	0.015	0.300
6	0.053	0.213	0.053	0.376
7	0.046	0.164	0.047	0.314
8	0.046	0.054	0.045	0.164
