institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.059	0.130	0.048	0.066	0.027	0.158	0.126	0.096	0.290	1.000
1	0.091	0.142	0.045	0.065	0.022	0.146	0.119	0.085	0.285	1.000
