institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.042	0.167	0.045	0.300
1	0.055	0.191	0.045	0.362
2	0.050	0.232	0.046	0.388
3	0.054	0.218	0.042	0.374
4	0.071	0.429	0.041	0.716
5	0.060	0.432	0.056	0.628
6	0.074	0.456	0.067	0.686
7	0.075	0.435	0.084	0.708
8	0.086	0.402	0.069	0.675
9	0.101	0.419	0.049	0.724
