institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.020	0.162	0.017	0.209
1	0.045	0.209	0.035	0.351
2	0.046	0.200	0.087	0.439
3	0.052	0.184	0.045	0.340
4	0.045	0.170	0.055	0.322
5	0.049	0.174	0.044	0.314
