institution_count	pct_pop_18_to_64_latinx	pct_pop_18_to_64_white	pct_pop_18_to_64_black	pct_pop_18_to_64_all
0	1.0023966177658497	1.0091725759858652	0.9979065994684655	1.0035289942648553
1	0.09911754795591138	0.10906870819290189	0.09285907803456446	0.10645375086244699
2	0.002727146050602089	0.011482455514760573	0.001738265034379651	0.0062242607748349554
3	0.0006580475899082493	0.002227486814505402	0.0003957479226587475	0.0012301351240667584
4	0.00023954532417006788	0.0013508586074857836	0.00016518410796058803	0.0006717286959903329
5	2.5439774094759963e-05	0.00016947810809518437	1.3213199036940818e-05	8.047930861215708e-05
