institution_count	povertylevel_50percent	povertylevel_125percent	povertylevel_150percent	povertylevel_185percent	povertylevel_200percent	povertylevel_300percent	povertylevel_400percent	povertylevel_500percent	povertylevel_over500percent	pct_totpop
0	0.057	0.125	0.047	0.065	0.027	0.158	0.127	0.098	0.296	1.000
1	0.083	0.174	0.056	0.074	0.028	0.162	0.113	0.081	0.228	1.000
2	0.089	0.181	0.053	0.070	0.030	0.137	0.095	0.071	0.273	1.000
3	0.087	0.080	0.017	0.034	0.014	0.067	0.089	0.082	0.529	1.000
