institution_count	attainm_bach_to_higher_latinx	attainm_bach_to_higher_white	attainm_bach_to_higher_black	attainm_bach_to_higher_all
0	0.044	0.175	0.046	0.316
1	0.051	0.199	0.045	0.351
2	0.049	0.047	0.049	0.155
